V,y,exp_act,exp_inact,fit_act,fit_inact
-101.9232693911593,0.00018699464549583008,,,0.00018699464549583008,
-101.75312760633861,0.00018699467787281987,,,0.00018699467787281987,
-101.58298582151794,0.00018699471279690717,,,0.00018699471279690717,
-101.41284403669725,0.00018699475046847215,,,0.00018699475046847215,
-101.24270225187657,0.0001869947911036588,,,0.0001869947911036588,
-101.07256046705588,0.00018699483493561523,,,0.00018699483493561523,
-100.9024186822352,0.00018699488221583132,,,0.00018699488221583132,
-100.73227689741451,0.00018699493321558159,,,0.00018699493321558159,
-100.56213511259384,0.00018699498822748179,,,0.00018699498822748179,
-100.39199332777315,0.0001869950475671677,,,0.0001869950475671677,
-100.22185154295246,0.00018699511157510622,,,0.00018699511157510622,
-100.05170975813178,0.00018699518061854868,,,0.00018699518061854868,
-99.88156797331109,0.00018699525509363818,,,0.00018699525509363818,
-99.7114261884904,0.00018699533542768234,,,0.00018699533542768234,
-99.54128440366972,0.00018699542208160507,,,0.00018699542208160507,
-99.37114261884903,0.00018699551555259115,,,0.00018699551555259115,
-99.20100083402835,0.00018699561637693888,,,0.00018699561637693888,
-99.03085904920768,0.00018699572513313718,,,0.00018699572513313718,
-98.86071726438699,0.00018699584244518468,,,0.00018699584244518468,
-98.6905754795663,0.00018699596898616992,,,0.00018699596898616992,
-98.52043369474562,0.00018699610548213337,,,0.00018699610548213337,
-98.35029190992493,0.0001869962527162331,,,0.0001869962527162331,
-98.18015012510426,0.00018699641153323813,,,0.00018699641153323813,
-98.01000834028358,0.00018699658284437558,,,0.00018699658284437558,
-97.83986655546289,0.00018699676763255868,,,0.00018699676763255868,
-97.6697247706422,0.00018699696695802654,,,0.00018699696695802654,
-97.49958298582152,0.0001869971819644272,,,0.0001869971819644272,
-97.32944120100083,0.00018699741388537947,,,0.00018699741388537947,
-97.15929941618015,0.00018699766405155097,,,0.00018699766405155097,
-96.98915763135946,0.00018699793389829295,,,0.00018699793389829295,
-96.81901584653878,0.0001869982249738757,,,0.0001869982249738757,
-96.6488740617181,0.0001869985389483719,,,0.0001869985389483719,
-96.47873227689742,0.00018699887762323883,,,0.00018699887762323883,
-96.30859049207673,0.00018699924294165445,,,0.00018699924294165445,
-96.13844870725605,0.00018699963699966648,,,0.00018699963699966648,
-95.96830692243536,0.00018700006205821864,,,0.00018700006205821864,
-95.79816513761467,0.0001870005205561231,,,0.0001870005205561231,
-95.628023352794,0.00018700101512405338,,,0.00018700101512405338,
-95.45788156797332,0.00018700154859963803,,,0.00018700154859963803,
-95.28773978315263,0.0001870021240437418,,,0.0001870021240437418,
-95.11759799833195,0.00018700274475802762,,,0.00018700274475802762,
-94.94745621351126,0.00018700341430390025,,,0.00018700341430390025,
-94.77731442869057,0.00018700413652294003,,,0.00018700413652294003,
-94.60717264386989,0.00018700491555894441,,,0.00018700491555894441,
-94.4370308590492,0.00018700575588170336,,,0.00018700575588170336,
-94.26688907422852,0.00018700666231264508,,,0.00018700666231264508,
-94.09674728940784,0.00018700764005249952,,,0.00018700764005249952,
-93.92660550458716,0.00018700869471113796,,,0.00018700869471113796,
-93.75646371976647,0.00018700983233976013,,,0.00018700983233976013,
-93.58632193494579,0.0001870110594656135,,,0.0001870110594656135,
-93.4161801501251,0.00018701238312944407,,,0.00018701238312944407,
-93.24603836530443,0.00018701381092589312,,,0.00018701381092589312,
-93.07589658048374,0.00018701535104707225,,,0.00018701535104707225,
-92.90575479566306,0.00018701701232956626,,,0.00018701701232956626,
-92.73561301084237,0.00018701880430513392,,,0.00018701880430513392,
-92.56547122602169,0.00018702073725539718,,,0.00018702073725539718,
-92.395329441201,0.00018702282227083303,,,0.00018702282227083303,
-92.22518765638031,0.00018702507131440594,,,0.00018702507131440594,
-92.05504587155963,0.00018702749729020647,,,0.00018702749729020647,
-91.88490408673894,0.0001870301141174896,,,0.0001870301141174896,
-91.71476230191827,0.00018703293681053776,,,0.00018703293681053776,
-91.54462051709758,0.00018703598156480638,,,0.00018703598156480638,
-91.3744787322769,0.00018703926584984692,,,0.00018703926584984692,
-91.20433694745621,0.00018704280850953978,,,0.00018704280850953978,
-91.03419516263553,0.00018704662987021272,,,0.00018704662987021272,
-90.86405337781486,0.00018705075185726492,,,0.00018705075185726492,
-90.69391159299417,0.00018705519812096572,,,0.00018705519812096572,
-90.52376980817348,0.00018705999417215015,,,0.00018705999417215015,
-90.3536280233528,0.00018706516752858932,,,0.00018706516752858932,
-90.18348623853211,0.00018707074787287602,,,0.00018707074787287602,
-90.01334445371143,0.00018707676722273098,,,0.00018707676722273098,
-89.84320266889074,0.00018708326011470714,,,0.00018708326011470714,
-89.67306088407005,0.0001870902638023459,,,0.0001870902638023459,
-89.50291909924937,0.0001870978184699223,,,0.0001870978184699223,
-89.33277731442868,0.00018710596746300537,,,0.00018710596746300537,
-89.16263552960801,0.00018711475753715683,,,0.00018711475753715683,
-88.99249374478732,0.00018712423912619456,,,0.00018712423912619456,
-88.82235195996664,0.00018713446663156053,,,0.00018713446663156053,
-88.65221017514595,0.000187145498734453,,,0.000187145498734453,
-88.48206839032528,0.00018715739873251432,,,0.00018715739873251432,
-88.3119266055046,0.0001871702349030054,,,0.0001871702349030054,
-88.14178482068391,0.00018718408089455154,,,0.00018718408089455154,
-87.97164303586322,0.00018719901614970623,,,0.00018719901614970623,
-87.80150125104254,0.00018721512636075805,,,0.00018721512636075805,
-87.63135946622185,0.00018723250396139574,,,0.00018723250396139574,
-87.46121768140117,0.0001872512486570522,,,0.0001872512486570522,
-87.29107589658048,0.0001872714679969703,,,0.0001872714679969703,
-87.1209341117598,0.00018729327799127285,,,0.00018729327799127285,
-86.95079232693911,0.00018731680377657696,,,0.00018731680377657696,
-86.78065054211842,0.00018734218033397183,,,0.00018734218033397183,
-86.61050875729775,0.00018736955326347933,,,0.00018736955326347933,
-86.44036697247707,0.00018739907961944058,,,0.00018739907961944058,
-86.27022518765638,0.00018743092881162178,,,0.00018743092881162178,
-86.10008340283571,0.00018746528357720915,,,0.00018746528357720915,
-85.92994161801502,0.00018750234102926942,,,0.00018750234102926942,
-85.75979983319434,0.00018754231378769186,,,0.00018754231378769186,
-85.58965804837365,0.00018758543119909985,,,0.00018758543119909985,
-85.41951626355296,0.00018763194065273133,,,0.00018763194065273133,
-85.24937447873228,0.0001876821089998377,,,0.0001876821089998377,
-85.07923269391159,0.00018773622408474453,,,0.00018773622408474453,
-84.9090909090909,0.00018779459639635838,,,0.00018779459639635838,
-84.73894912427022,0.00018785756084959456,,,0.00018785756084959456,
-84.56880733944953,0.00018792547870694626,,,0.00018792547870694626,
-84.39866555462885,0.00018799873965121965,,,0.00018799873965121965,
-84.22852376980818,0.00018807776402132628,,,0.00018807776402132628,
-84.05838198498749,0.0001881630052239596,,,0.0001881630052239596,
-83.8882402001668,0.00018825495233499204,,,0.00018825495233499204,
-83.71809841534612,0.00018835413290551624,,,0.00018835413290551624,
-83.54795663052545,0.00018846111598862909,,,0.00018846111598862909,
-83.37781484570476,0.00018857651540432282,,,0.00018857651540432282,
-83.20767306088408,0.00018870099326121346,,,0.00018870099326121346,
-83.03753127606339,0.00018883526375530974,,,0.00018883526375530974,
-82.8673894912427,0.00018898009726761586,,,0.00018898009726761586,
-82.69724770642202,0.00018913632478407386,,,0.00018913632478407386,
-82.52710592160133,0.0001893048426632017,,,0.0001893048426632017,
-82.35696413678065,0.00018948661777877634,,,0.00018948661777877634,
-82.18682235195996,0.00018968269306706301,,,0.00018968269306706301,
-82.01668056713928,0.000189894193510411,,,0.000189894193510411,
-81.84653878231859,0.00019012233259154004,,,0.00019012233259154004,
-81.67639699749792,0.00019036841925553955,,,0.00019036841925553955,
-81.50625521267723,0.00019063386541951557,,,0.00019063386541951557,
-81.33611342785655,0.00019092019407295955,,,0.00019092019407295955,
-81.16597164303587,0.00019122904801530176,,,0.00019122904801530176,
-80.99582985821519,0.0001915621992807642,,,0.0001915621992807642,
-80.8256880733945,0.00019192155930456946,,,0.00019192155930456946,
-80.65554628857382,0.00019230918988881254,,,0.00019230918988881254,
-80.48540450375313,0.00019272731503088561,,,0.00019272731503088561,
-80.31526271893244,0.00019317833368229258,,,0.00019317833368229258,
-80.14512093411176,0.0001936648335110209,,,0.0001936648335110209,
-79.97497914929107,0.00019418960574639236,,,0.00019418960574639236,
-79.80483736447039,0.00019475566119151692,,,0.00019475566119151692,
-79.6346955796497,0.00019536624749516614,,,0.00019536624749516614,
-79.46455379482902,0.00019602486778209815,,,0.00019602486778209815,
-79.29441201000834,0.0001967353007486509,,,0.0001967353007486509,
-79.12427022518766,0.00019750162233881388,,,0.00019750162233881388,
-78.95412844036697,0.0001983282291250422,,,0.0001983282291250422,
-78.78398665554629,0.00019921986352784156,,,0.00019921986352784156,
-78.61384487072561,0.000200181641018682,,,0.000200181641018682,
-78.44370308590493,0.00020121907946215573,,,0.00020121907946215573,
-78.27356130108424,0.00020233813076553969,,,0.00020233813076553969,
-78.10341951626356,0.00020354521501713432,,,0.00020354521501713432,
-77.93327773144287,0.00020484725730898987,,,0.00020484725730898987,
-77.76313594662219,0.000206251727454993,,,0.000206251727454993,
-77.5929941618015,0.00020776668283184946,,,0.00020776668283184946,
-77.42285237698081,0.0002094008145883585,,,0.0002094008145883585,
-77.25271059216013,0.00021116349748763434,,,0.00021116349748763434,
-77.08256880733944,0.00021306484366769642,,,0.00021306484366769642,
-76.91242702251876,0.00021511576062824256,,,0.00021511576062824256,
